3;15;15
3;16;16
3;17;17
3;18;18
3;19;19
3;20;20
3;21;21
3;22;22
3;23;23
3;24;24
3;25;25
3;26;26
3;27;27
3;28;28
3;29;29
3;30;30
3;31;31
3;32;32
3;33;33
3;34;34
3;35;35
3;36;36
3;37;37
3;38;38
3;39;39
3;40;40
3;41;41
3;42;42
3;43;43
3;44;44
3;45;45
3;46;46
3;47;47
3;48;48
3;49;49
3;50;50
3;51;51
3;52;52
3;53;53
3;54;54
3;55;55
3;56;56
3;57;57
3;58;58
3;59;59
3;60;60
3;61;61
3;62;62
3;63;63
3;64;64
4;1;1
4;2;2
4;3;3
4;4;4
4;5;5
4;6;6
4;7;7
4;8;8
4;9;9
4;10;10
4;11;11
4;12;12
4;13;13
4;14;14
4;15;15
4;16;16
4;17;17
4;18;18
4;19;19
4;20;20
4;21;21
4;22;22
4;23;23
4;24;24
4;25;25
4;26;26
4;27;27
4;28;28
4;29;29
4;30;30
4;31;31
4;32;32
4;33;33
4;34;34
4;35;35
4;36;36
4;37;37
4;38;38
4;39;39
4;40;40
4;41;41
4;42;42
4;43;43
4;44;44
4;45;45
4;46;46
4;47;47
4;48;48
4;49;49
4;50;50
4;51;51
4;52;52
4;53;53
4;54;54
4;55;55
4;56;56
4;57;57
4;58;58
4;59;59
4;60;60
4;61;61
4;62;62
4;63;63
4;64;64
5;1;1
5;2;2
5;3;3
5;4;4
5;5;5
5;6;6
5;7;7
5;8;8
5;9;9
5;10;10
5;11;11
5;12;12
5;13;13
5;14;14
5;15;15
5;16;16
5;17;17
5;18;18
5;19;19
5;20;20
5;21;21
5;22;22
5;23;23
5;24;24
5;25;25
5;26;26
5;27;27
5;28;28
5;29;29
5;30;30
5;31;31
5;32;32
5;33;33
5;34;34
5;35;35
5;36;36
5;37;37
5;38;38
5;39;39
5;40;40
5;41;41
5;42;42
5;43;43
5;44;44
5;45;45
5;46;46
5;47;47
5;48;48
5;49;49
5;50;50
5;51;51
5;52;52
5;53;53
5;54;54
5;55;55
5;56;56
5;57;57
5;58;58
5;59;59
5;60;60
5;61;61
5;62;62
5;63;63
5;64;64
6;1;1
6;2;2
6;3;3
6;4;4
6;5;5
6;6;6
6;7;7
6;8;8
6;9;9
6;10;10
6;11;11
6;12;12
6;13;13
6;14;14
6;15;15
6;16;16
6;17;17
6;18;18
6;19;19
6;20;20
6;21;21
6;22;22
6;23;23
6;24;24
6;25;25
6;26;26
6;27;27
6;28;28
6;29;29
6;30;30
6;31;31
6;32;32
6;33;33
6;34;34
6;35;35
6;36;36
6;37;37
6;38;38
6;39;39
6;40;40
6;41;41
6;42;42
6;43;43
6;44;44
6;45;45
6;46;46
6;47;47
6;48;48
6;49;49
6;50;50
6;51;51
6;52;52
6;53;53
6;54;54
6;55;55
6;56;56
6;57;57
6;58;58
6;59;59
6;60;60
6;61;61
6;62;62
6;63;63
6;64;64
7;1;1
7;2;2
7;3;3
7;4;4
7;5;5
7;6;6
7;7;7
7;8;8
7;9;9
7;10;10
7;11;11
7;12;12
7;13;13
7;14;14
7;15;15
7;16;16
7;17;17
7;18;18
7;19;19
7;20;20
7;21;21
7;22;22
7;23;23
7;24;24
7;25;25
7;26;26
7;27;27
7;28;28
7;29;29
7;30;30
7;31;31
7;32;32
7;33;33
7;34;34
7;35;35
7;36;36
7;37;37
7;38;38
7;39;39
7;40;40
7;41;41
7;42;42
7;43;43
7;44;44
7;45;45
7;46;46
7;47;47
7;48;48
7;49;49
7;50;50
7;51;51
7;52;52
7;53;53
7;54;54
7;55;55
7;56;56
7;57;57
7;58;58
7;59;59
7;60;60
7;61;61
7;62;62
7;63;63
7;64;64
8;1;1
8;2;2
8;3;3
8;4;4
8;5;5
8;6;6
8;7;7
8;8;8
8;9;9
8;10;10
8;11;11
8;12;12
8;13;13
8;14;14
8;15;15
8;16;16
8;17;17
8;18;18
8;19;19
8;20;20
8;21;21
8;22;22
8;23;23
8;24;24
8;25;25
8;26;26
8;27;27
8;28;28
8;29;29
8;30;30
8;31;31
8;32;32
8;33;33
8;34;34
8;35;35
8;36;36
8;37;37
8;38;38
8;39;39
8;40;40
8;41;41
8;42;42
8;43;43
8;44;44
8;45;45
8;46;46
8;47;47
8;48;48
8;49;49
8;50;50
8;51;51
8;52;52
8;53;53
8;54;54
8;55;55
8;56;56
8;57;57
8;58;58
8;59;59
8;60;60
8;61;61
8;62;62
8;63;63
8;64;64
9;1;1
9;2;2
9;3;3
9;4;4
9;5;5
9;6;6
9;7;7
9;8;8
9;9;9
9;10;10
9;11;11
9;12;12
9;13;13
9;14;14
9;15;15
9;16;16
9;17;17
9;18;18
9;19;19
9;20;20
9;21;21
9;22;22
9;23;23
9;24;24
9;25;25
9;26;26
9;27;27
9;28;28
9;29;29
9;30;30
9;31;31
9;32;32
9;33;33
9;34;34
9;35;35
9;36;36
9;37;37
9;38;38
9;39;39
9;40;40
9;41;41
9;42;42
9;43;43
9;44;44
9;45;45
9;46;46
9;47;47
9;48;48
9;49;49
9;50;50
9;51;51
9;52;52
9;53;53
9;54;54
9;55;55
9;56;56
9;57;57
9;58;58
9;59;59
9;60;60
9;61;61
9;62;62
9;63;63
9;64;64
10;1;1
10;2;2
10;3;3
10;4;4
10;5;5
10;6;6
10;7;7
10;8;8
10;9;9
10;10;10
10;11;11
10;12;12
10;13;13
10;14;14
10;15;15
10;16;16
10;17;17
10;18;18
10;19;19
10;20;20
10;21;21
10;22;22
10;23;23
10;24;24
10;25;25
10;26;26
10;27;27
10;28;28
10;29;29
10;30;30
10;31;31
10;32;32
10;33;33
10;34;34
10;35;35
10;36;36
10;37;37
10;38;38
10;39;39
10;40;40
10;41;41
10;42;42
10;43;43
10;44;44
10;45;45
10;46;46
10;47;47
10;48;48
10;49;49
10;50;50
10;51;51
10;52;52
10;53;53
10;54;54
10;55;55
10;56;56
10;57;57
10;58;58
10;59;59
10;60;60
10;61;61
10;62;62
10;63;63
10;64;64
11;1;1
11;2;2
11;3;3
11;4;4
11;5;5
11;6;6
11;7;7
11;8;8
11;9;9
11;10;10
11;11;11
11;12;12
11;13;13
11;14;14
11;15;15
11;16;16
11;17;17
11;18;18
11;19;19
11;20;20
11;21;21
11;22;22
11;23;23
11;24;24
11;25;25
11;26;26
11;27;27
11;28;28
11;29;29
11;30;30
11;31;31
11;32;32
11;33;33
11;34;34
11;35;35
11;36;36
11;37;37
11;38;38
11;39;39
11;40;40
11;41;41
11;42;42
11;43;43
11;44;44
11;45;45
11;46;46
11;47;47
11;48;48
11;49;49
11;50;50
11;51;51
11;52;52
11;53;53
11;54;54
11;55;55
11;56;56
11;57;57
11;58;58
11;59;59
11;60;60
11;61;61
11;62;62
11;63;63
11;64;64
12;1;1
12;2;2
12;3;3
12;4;4
12;5;5
12;6;6
12;7;7
12;8;8
12;9;9
12;10;10
12;11;11
12;12;12
12;13;13
12;14;14
12;15;15
12;16;16
12;17;17
12;18;18
12;19;19
12;20;20
12;21;21
12;22;22
12;23;23
12;24;24
12;25;25
12;26;26
12;27;27
12;28;28
12;29;29
12;30;30
12;31;31
12;32;32
12;33;33
12;34;34
12;35;35
12;36;36
12;37;37
12;38;38
12;39;39
12;40;40
12;41;41
12;42;42
12;43;43
12;44;44
12;45;45
12;46;46
12;47;47
12;48;48
12;49;49
12;50;50
12;51;51
12;52;52
12;53;53
12;54;54
12;55;55
12;56;56
12;57;57
12;58;58
12;59;59
12;60;60
12;61;61
12;62;62
12;63;63
12;64;64
13;1;1
13;2;2
13;3;3
13;4;4
13;5;5
13;6;6
13;7;7
13;8;8
13;9;9
13;10;10
13;11;11
13;12;12
13;13;13
13;14;14
13;15;15
13;16;16
13;17;17
13;18;18
13;19;19
13;20;20
13;21;21
13;22;22
13;23;23
13;24;24
13;25;25
13;26;26
13;27;27
13;28;28
13;29;29
13;30;30
13;31;31
13;32;32
13;33;33
13;34;34
13;35;35
13;36;36
13;37;37
13;38;38
13;39;39
13;40;40
13;41;41
13;42;42
13;43;43
13;44;44
13;45;45
13;46;46
13;47;47
13;48;48
13;49;49
13;50;50
13;51;51
13;52;52
13;53;53
13;54;54
13;55;55
13;56;56
13;57;57
13;58;58
13;59;59
13;60;60
13;61;61
13;62;62
13;63;63
13;64;64
14;1;1
14;2;2
14;3;3
14;4;4
14;5;5
14;6;6
14;7;7
14;8;8
14;9;9
14;10;10
14;11;11
14;12;12
14;13;13
14;14;14
14;15;15
14;16;16
14;17;17
14;18;18
14;19;19
14;20;20
14;21;21
14;22;22
14;23;23
14;24;24
14;25;25
14;26;26
14;27;27
14;28;28
14;29;29
14;30;30
14;31;31
14;32;32
14;33;33
14;34;34
14;35;35
14;36;36
14;37;37
14;38;38
14;39;39
14;40;40
14;41;41
14;42;42
14;43;43
14;44;44
14;45;45
14;46;46
14;47;47
14;48;48
14;49;49
14;50;50
14;51;51
14;52;52
14;53;53
14;54;54
14;55;55
14;56;56
14;57;57
14;58;58
14;59;59
14;60;60
14;61;61
14;62;62
14;63;63
14;64;64
15;1;1
15;2;2
15;3;3
15;4;4
15;5;5
15;6;6
15;7;7
15;8;8
15;9;9
15;10;10
15;11;11
15;12;12
15;13;13
15;14;14
15;15;15
15;16;16
15;17;17
15;18;18
15;19;19
15;20;20
15;21;21
15;22;22
15;23;23
15;24;24
15;25;25
15;26;26
15;27;27
15;28;28
15;29;29
15;30;30
15;31;31
15;32;32
15;33;33
15;34;34
15;35;35
15;36;36
15;37;37
15;38;38
15;39;39
15;40;40
15;41;41
15;42;42
15;43;43
15;44;44
15;45;45
15;46;46
15;47;47
15;48;48
15;49;49
15;50;50
15;51;51
15;52;52
15;53;53
15;54;54
15;55;55
15;56;56
15;57;57
15;58;58
15;59;59
15;60;60
15;61;61
15;62;62
15;63;63
15;64;64
16;1;1
16;2;2
16;3;3
16;4;4
16;5;5
16;6;6
16;7;7
16;8;8
16;9;9
16;10;10
16;11;11
16;12;12
16;13;13
16;14;14
16;15;15
16;16;16
16;17;17
16;18;18
16;19;19
16;20;20
16;21;21
16;22;22
16;23;23
16;24;24
16;25;25
16;26;26
16;27;27
16;28;28
16;29;29
16;30;30
16;31;31
16;32;32
16;33;33
16;34;34
16;35;35
16;36;36
16;37;37
16;38;38
16;39;39
16;40;40
16;41;41
16;42;42
16;43;43
16;44;44
16;45;45
16;46;46
16;47;47
16;48;48
16;49;49
16;50;50
16;51;51
16;52;52
16;53;53
16;54;54
16;55;55
16;56;56
16;57;57
16;58;58
16;59;59
16;60;60
16;61;61
16;62;62
16;63;63
16;64;64
17;1;1
17;2;2
17;3;3
17;4;4
17;5;5
17;6;6
17;7;7
17;8;8
17;9;9
17;10;10
17;11;11
17;12;12
17;13;13
17;14;14
17;15;15
17;16;16
17;17;17
17;18;18
17;19;19
17;20;20
17;21;21
17;22;22
17;23;23
17;24;24
17;25;25
17;26;26
17;27;27
17;28;28
17;29;29
17;30;30
17;31;31
17;32;32
17;33;33
17;34;34
17;35;35
17;36;36
17;37;37
17;38;38
17;39;39
17;40;40
17;41;41
17;42;42
17;43;43
17;44;44
17;45;45
17;46;46
17;47;47
17;48;48
17;49;49
17;50;50
17;51;51
17;52;52
17;53;53
17;54;54
17;55;55
17;56;56
17;57;57
17;58;58
17;59;59
17;60;60
17;61;61
17;62;62
17;63;63
17;64;64
18;1;1
18;2;2
18;3;3
18;4;4
18;5;5
18;6;6
18;7;7
18;8;8
18;9;9
18;10;10
18;11;11
18;12;12
18;13;13
18;14;14
18;15;15
18;16;16
18;17;17
18;18;18
18;19;19
18;20;20
18;21;21
18;22;22
18;23;23
18;24;24
18;25;25
18;26;26
18;27;27
18;28;28
18;29;29
18;30;30
18;31;31
18;32;32
18;33;33
18;34;34
18;35;35
18;36;36
18;37;37
18;38;38
18;39;39
18;40;40
18;41;41
18;42;42
18;43;43
18;44;44
18;45;45
18;46;46
18;47;47
18;48;48
18;49;49
18;50;50
18;51;51
18;52;52
18;53;53
18;54;54
18;55;55
18;56;56
18;57;57
18;58;58
18;59;59
18;60;60
18;61;61
18;62;62
18;63;63
18;64;64
19;1;1
19;2;2
19;3;3
19;4;4
19;5;5
19;6;6
19;7;7
19;8;8
19;9;9
19;10;10
19;11;11
19;12;12
19;13;13
19;14;14
19;15;15
19;16;16
19;17;17
19;18;18
19;19;19
19;20;20
19;21;21
19;22;22
19;23;23
19;24;24
19;25;25
19;26;26
19;27;27
19;28;28
19;29;29
19;30;30
19;31;31
19;32;32
19;33;33
19;34;34
19;35;35
19;36;36
19;37;37
19;38;38
19;39;39
19;40;40
19;41;41
19;42;42
19;43;43
19;44;44
19;45;45
19;46;46
19;47;47
19;48;48
19;49;49
19;50;50
19;51;51
19;52;52
19;53;53
19;54;54
19;55;55
19;56;56
19;57;57
19;58;58
19;59;59
19;60;60
19;61;61
19;62;62
19;63;63
19;64;64
20;1;1
20;2;2
20;3;3
20;4;4
20;5;5
20;6;6
20;7;7
20;8;8
20;9;9
20;10;10
20;11;11
20;12;12
20;13;13
20;14;14
20;15;15
20;16;16
20;17;17
20;18;18
20;19;19
20;20;20
20;21;21
20;22;22
20;23;23
20;24;24
20;25;25
20;26;26
20;27;27
20;28;28
20;29;29
20;30;30
20;31;31
20;32;32
20;33;33
20;34;34
20;35;35
20;36;36
20;37;37
20;38;38
20;39;39
20;40;40
20;41;41
20;42;42
20;43;43
20;44;44
20;45;45
20;46;46
20;47;47
20;48;48
20;49;49
20;50;50
20;51;51
20;52;52
20;53;53
20;54;54
20;55;55
20;56;56
20;57;57
20;58;58
20;59;59
20;60;60
20;61;61
20;62;62
20;63;63
20;64;64
21;1;1
21;2;2
21;3;3
21;4;4
21;5;5
21;6;6
21;7;7
21;8;8
21;9;9
21;10;10
21;11;11
21;12;12
21;13;13
21;14;14
21;15;15
21;16;16
21;17;17
21;18;18
21;19;19
21;20;20
21;21;21
21;22;22
21;23;23
21;24;24
21;25;25
21;26;26
21;27;27
21;28;28
21;29;29
21;30;30
21;31;31
21;32;32
21;33;33
21;34;34
21;35;35
21;36;36
21;37;37
21;38;38
21;39;39
21;40;40
21;41;41
21;42;42
21;43;43
21;44;44
21;45;45
21;46;46
21;47;47
21;48;48
21;49;49
21;50;50
21;51;51
21;52;52
21;53;53
21;54;54
21;55;55
21;56;56
21;57;57
21;58;58
21;59;59
21;60;60
21;61;61
21;62;62
21;63;63
21;64;64
22;1;1
22;2;2
22;3;3
22;4;4
22;5;5
22;6;6
22;7;7
22;8;8
22;9;9
22;10;10
22;11;11
22;12;12
22;13;13
22;14;14
22;15;15
22;16;16
22;17;17
22;18;18
22;19;19
22;20;20
22;21;21
22;22;22
22;23;23
22;24;24
22;25;25
22;26;26
22;27;27
22;28;28
22;29;29
22;30;30
22;31;31
22;32;32
22;33;33
22;34;34
22;35;35
22;36;36
22;37;37
22;38;38
22;39;39
22;40;40
22;41;41
22;42;42
22;43;43
22;44;44
22;45;45
22;46;46
22;47;47
22;48;48
22;49;49
22;50;50
22;51;51
22;52;52
22;53;53
22;54;54
22;55;55
22;56;56
22;57;57
22;58;58
22;59;59
22;60;60
22;61;61
22;62;62
22;63;63
22;64;64
23;1;1
23;2;2
23;3;3
23;4;4
23;5;5
23;6;6
23;7;7
23;8;8
23;9;9
23;10;10
23;11;11
23;12;12
23;13;13
23;14;14
23;15;15
23;16;16
23;17;17
23;18;18
23;19;19
23;20;20
23;21;21
23;22;22
23;23;23
23;24;24
23;25;25
23;26;26
23;27;27
23;28;28
23;29;29
23;30;30
23;31;31
23;32;32
23;33;33
23;34;34
23;35;35
23;36;36
23;37;37
23;38;38
23;39;39
23;40;40
23;41;41
23;42;42
23;43;43
23;44;44
23;45;45
23;46;46
23;47;47
23;48;48
23;49;49
23;50;50
23;51;51
23;52;52
23;53;53
23;54;54
23;55;55
23;56;56
23;57;57
23;58;58
23;59;59
23;60;60
23;61;61
23;62;62
23;63;63
23;64;64
24;1;1
24;2;2
24;3;3
24;4;4
24;5;5
24;6;6
24;7;7
24;8;8
24;9;9
24;10;10
24;11;11
24;12;12
24;13;13
24;14;14
24;15;15
24;16;16
24;17;17
24;18;18
24;19;19
24;20;20
24;21;21
24;22;22
24;23;23
24;24;24
24;25;25
24;26;26
24;27;27
24;28;28
24;29;29
24;30;30
24;31;31
24;32;32
24;33;33
24;34;34
24;35;35
24;36;36
24;37;37
24;38;38
24;39;39
24;40;40
24;41;41
24;42;42
24;43;43
24;44;44
24;45;45
24;46;46
24;47;47
24;48;48
24;49;49
24;50;50
24;51;51
24;52;52
24;53;53
24;54;54
24;55;55
24;56;56
24;57;57
24;58;58
24;59;59
24;60;60
24;61;61
24;62;62
24;63;63
24;64;64
25;1;1
25;2;2
25;3;3
25;4;4
25;5;5
25;6;6
25;7;7
25;8;8
25;9;9
25;10;10
25;11;11
25;12;12
25;13;13
25;14;14
25;15;15
25;16;16
25;17;17
25;18;18
25;19;19
25;20;20
25;21;21
25;22;22
25;23;23
25;24;24
25;25;25
25;26;26
25;27;27
25;28;28
25;29;29
25;30;30
25;31;31
25;32;32
25;33;33
25;34;34
25;35;35
25;36;36
25;37;37
25;38;38
25;39;39
25;40;40
25;41;41
25;42;42
25;43;43
25;44;44
25;45;45
25;46;46
25;47;47
25;48;48
25;49;49
25;50;50
25;51;51
25;52;52
25;53;53
25;54;54
25;55;55
25;56;56
25;57;57
25;58;58
25;59;59
25;60;60
25;61;61
25;62;62
25;63;63
25;64;64
26;1;1
26;2;2
26;3;3
26;4;4
26;5;5
26;6;6
26;7;7
26;8;8
26;9;9
26;10;10
26;11;11
26;12;12
26;13;13
26;14;14
26;15;15
26;16;16
26;17;17
26;18;18
26;19;19
26;20;20
26;21;21
26;22;22
26;23;23
26;24;24
26;25;25
26;26;26
26;27;27
26;28;28
26;29;29
26;30;30
26;31;31
26;32;32
26;33;33
26;34;34
26;35;35
26;36;36
26;37;37
26;38;38
26;39;39
26;40;40
26;41;41
26;42;42
26;43;43
26;44;44
26;45;45
26;46;46
26;47;47
26;48;48
26;49;49
26;50;50
26;51;51
26;52;52
26;53;53
26;54;54
26;55;55
26;56;56
26;57;57
26;58;58
26;59;59
26;60;60
26;61;61
26;62;62
26;63;63
26;64;64
27;1;1
27;2;2
27;3;3
27;4;4
27;5;5
27;6;6
27;7;7
27;8;8
27;9;9
27;10;10
27;11;11
27;12;12
27;13;13
27;14;14
27;15;15
27;16;16
27;17;17
27;18;18
27;19;19
27;20;20
27;21;21
27;22;22
27;23;23
27;24;24
27;25;25
27;26;26
27;27;27
27;28;28
27;29;29
27;30;30
27;31;31
27;32;32
27;33;33
27;34;34
27;35;35
27;36;36
27;37;37
27;38;38
27;39;39
27;40;40
27;41;41
27;42;42
27;43;43
27;44;44
27;45;45
27;46;46
27;47;47
27;48;48
27;49;49
27;50;50
27;51;51
27;52;52
27;53;53
27;54;54
27;55;55
27;56;56
27;57;57
27;58;58
27;59;59
27;60;60
27;61;61
27;62;62
27;63;63
27;64;64
28;1;1
28;2;2
28;3;3
28;4;4
28;5;5
28;6;6
28;7;7
28;8;8
28;9;9
28;10;10
28;11;11
28;12;12
28;13;13
28;14;14
28;15;15
28;16;16
28;17;17
28;18;18
28;19;19
28;20;20
28;21;21
28;22;22
28;23;23
28;24;24
28;25;25
28;26;26
28;27;27
28;28;28
28;29;29
28;30;30
28;31;31
28;32;32
28;33;33
28;34;34
28;35;35
28;36;36
28;37;37
28;38;38
28;39;39
28;40;40
28;41;41
28;42;42
28;43;43
28;44;44
28;45;45
28;46;46
28;47;47
28;48;48
28;49;49
28;50;50
28;51;51
28;52;52
28;53;53
28;54;54
28;55;55
28;56;56
28;57;57
28;58;58
28;59;59
28;60;60
28;61;61
28;62;62
28;63;63
28;64;64
29;1;1
29;2;2
29;3;3
29;4;4
29;5;5
29;6;6
29;7;7
29;8;8
29;9;9
29;10;10
29;11;11
29;12;12
29;13;13
29;14;14
29;15;15
29;16;16
29;17;17
29;18;18
29;19;19
29;20;20
29;21;21
29;22;22
29;23;23
29;24;24
29;25;25
29;26;26
29;27;27
29;28;28
29;29;29
29;30;30
29;31;31
29;32;32
29;33;33
29;34;34
29;35;35
29;36;36
29;37;37
29;38;38
29;39;39
29;40;40
29;41;41
29;42;42
29;43;43
29;44;44
29;45;45
29;46;46
29;47;47
29;48;48
29;49;49
29;50;50
29;51;51
29;52;52
29;53;53
29;54;54
29;55;55
29;56;56
29;57;57
29;58;58
29;59;59
29;60;60
29;61;61
29;62;62
29;63;63
29;64;64
30;1;1
30;2;2
30;3;3
30;4;4
30;5;5
30;6;6
30;7;7
30;8;8
30;9;9
30;10;10
30;11;11
30;12;12
30;13;13
30;14;14
30;15;15
30;16;16
30;17;17
30;18;18
30;19;19
30;20;20
30;21;21
30;22;22
30;23;23
30;24;24
30;25;25
30;26;26
30;27;27
30;28;28
30;29;29
30;30;30
30;31;31
30;32;32
30;33;33
30;34;34
30;35;35
30;36;36
30;37;37
30;38;38
30;39;39
30;40;40
30;41;41
30;42;42
30;43;43
30;44;44
30;45;45
30;46;46
30;47;47
30;48;48
30;49;49
30;50;50
30;51;51
30;52;52
30;53;53
30;54;54
30;55;55
30;56;56
30;57;57
30;58;58
30;59;59
30;60;60
30;61;61
30;62;62
30;63;63
30;64;64
31;1;1
31;2;2
31;3;3
31;4;4
31;5;5
31;6;6
31;7;7
31;8;8
31;9;9
31;10;10
31;11;11
31;12;12
31;13;13
31;14;14
31;15;15
31;16;16
31;17;17
31;18;18
31;19;19
31;20;20
31;21;21
31;22;22
31;23;23
31;24;24
31;25;25
31;26;26
31;27;27
31;28;28
31;29;29
31;30;30
31;31;31
31;32;32
31;33;33
31;34;34
31;35;35
31;36;36
31;37;37
31;38;38
31;39;39
31;40;40
31;41;41
31;42;42
31;43;43
31;44;44
31;45;45
31;46;46
31;47;47
31;48;48
31;49;49
31;50;50
31;51;51
31;52;52
31;53;53
31;54;54
31;55;55
31;56;56
31;57;57
31;58;58
31;59;59
31;60;60
31;61;61
31;62;62
31;63;63
31;64;64
32;1;1
32;2;2
32;3;3
32;4;4
32;5;5
32;6;6
32;7;7
32;8;8
32;9;9
32;10;10
32;11;11
32;12;12
32;13;13
32;14;14
32;15;15
32;16;16
32;17;17
32;18;18
32;19;19
32;20;20
32;21;21
32;22;22
32;23;23
32;24;24
32;25;25
32;26;26
32;27;27
32;28;28
32;29;29
32;30;30
32;31;31
32;32;32
32;33;33
32;34;34
32;35;35
32;36;36
32;37;37
32;38;38
32;39;39
32;40;40
32;41;41
32;42;42
32;43;43
32;44;44
32;45;45
32;46;46
32;47;47
32;48;48
32;49;49
32;50;50
32;51;51
32;52;52
32;53;53
32;54;54
32;55;55
32;56;56
32;57;57
32;58;58
32;59;59
32;60;60
32;61;61
32;62;62
32;63;63
32;64;64
